cabinet_id,party_id,coal_coalition,coal_formed,coal_minority,coal_min_win,coal_surplus,coal_incumbent,coal_incumbent_pm,coal_seats_share,coal_n,coal_enp,coal_largest,coal_president,coal_median,coal_lr_range,coal_anti_sytem,country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,president,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,previous_cabinet_id,family
1544,973,61,0,1,0,0,0,0,44.2,2,1.1,0,0,0,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,68,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1027,1543,soc
1544,1013,62,0,0,1,0,0,1,90.9,2,2,1,0,1,2.7,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,1,0,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1027,1543,chr
1544,973,62,0,0,1,0,0,1,90.9,2,2,1,0,1,2.7,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,68,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1027,1543,soc
1544,2674,63,0,0,0,1,0,1,58.8,3,1.4,1,0,1,2.2,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,0,0,10,165,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1027,1543,con
1544,2681,63,0,0,0,1,0,1,58.8,3,1.4,1,0,1,2.2,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,5,165,L,Landbund für Österreich,Rural Federation,8.7,59,1027,1543,right
1544,1013,63,0,0,0,1,0,1,58.8,3,1.4,1,0,1,2.2,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,1,0,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1027,1543,chr
1544,2674,64,0,0,1,0,0,0,50.3,3,1.5,0,0,0,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,0,0,10,165,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1027,1543,con
1544,2681,64,0,0,1,0,0,0,50.3,3,1.5,0,0,0,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,5,165,L,Landbund für Österreich,Rural Federation,8.7,59,1027,1543,right
1544,973,64,0,0,1,0,0,0,50.3,3,1.5,0,0,0,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,68,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1027,1543,soc
1544,2674,65,0,0,0,1,0,1,97,3,2.2,1,0,1,3.7,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,0,0,10,165,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1027,1543,con
1544,1013,65,0,0,0,1,0,1,97,3,2.2,1,0,1,3.7,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,1,0,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1027,1543,chr
1544,973,65,0,0,0,1,0,1,97,3,2.2,1,0,1,3.7,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,68,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1027,1543,soc
1544,2681,66,0,0,0,1,0,1,93.9,3,2.1,1,0,1,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,5,165,L,Landbund für Österreich,Rural Federation,8.7,59,1027,1543,right
1544,1013,66,0,0,0,1,0,1,93.9,3,2.1,1,0,1,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,1,0,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1027,1543,chr
1544,973,66,0,0,0,1,0,1,93.9,3,2.1,1,0,1,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,68,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1027,1543,soc
1544,2674,67,0,0,0,1,0,1,100,4,2.4,1,0,1,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,0,0,10,165,GDVP,Großdeutsche Volkspartei,Greater German People's Party,7.4,59,1027,1543,con
1544,2681,67,0,0,0,1,0,1,100,4,2.4,1,0,1,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,5,165,L,Landbund für Österreich,Rural Federation,8.7,59,1027,1543,right
1544,1013,67,0,0,0,1,0,1,100,4,2.4,1,0,1,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,1,1,0,82,165,OVP,Österreichische Volkspartei,Austrian People's Party,6.4733,59,1027,1543,chr
1544,973,67,0,0,0,1,0,1,100,4,2.4,1,0,1,5,0,AUT,Austria,1923-10-21,1924-11-20,Ramek I,0,0,0,0,68,165,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,3.7293,59,1027,1543,soc
