country,country_name,country_id,year,agr,chr,com,con,eco,lib,other,right,soc
DNK,Denmark,21,1984,0,6.2,0,63.1,0,30.8,0,0,0
DNK,Denmark,21,1985,0,6.5,0,64.9,0,28.6,0,0,0
DNK,Denmark,21,1986,0,6.5,0,64.9,0,28.6,0,0,0
DNK,Denmark,21,1987,0,6.5,0,64.9,0,28.6,0,0,0
DNK,Denmark,21,1988,0,5.7,0,67.2,0,27.1,0,0,0
DNK,Denmark,21,1989,0,0,0,52.2,0,47.699999999999996,0,0,0
DNK,Denmark,21,1990,0,0,0,52.2,0,47.699999999999996,0,0,0
DNK,Denmark,21,1991,0,0,0,50.8,0,49.2,0,0,0
DNK,Denmark,21,1992,0,0,0,50.8,0,49.2,0,0,0
DNK,Denmark,21,1993,0,0,0,50.8,0,49.2,0,0,0
DNK,Denmark,21,1994,0,4.5,0,10.1,0,7.9,0,0,77.5
DNK,Denmark,21,1995,0,0,0,6.7,0,10.7,0,0,82.7
DNK,Denmark,21,1996,0,0,0,6.7,0,10.7,0,0,82.7
DNK,Denmark,21,1997,0,0,0,0,0,11.4,0,0,88.6
DNK,Denmark,21,1998,0,0,0,0,0,11.4,0,0,88.6
DNK,Denmark,21,1999,0,0,0,0,0,10,0,0,90
DNK,Denmark,21,2000,0,0,0,0,0,10,0,0,90
DNK,Denmark,21,2001,0,0,0,0,0,10,0,0,90
DNK,Denmark,21,2002,0,0,0,22.2,0,77.8,0,0,0
DNK,Denmark,21,2003,0,0,0,22.2,0,77.8,0,0,0
DNK,Denmark,21,2004,0,0,0,22.2,0,77.8,0,0,0
DNK,Denmark,21,2005,0,0,0,22.2,0,77.8,0,0,0
DNK,Denmark,21,2006,0,0,0,25.7,0,74.3,0,0,0
DNK,Denmark,21,2007,0,0,0,25.7,0,74.3,0,0,0
DNK,Denmark,21,2008,0,0,0,28.1,0,71.9,0,0,0
DNK,Denmark,21,2009,0,0,0,28.1,0,71.9,0,0,0
DNK,Denmark,21,2010,0,0,0,27.7,0,72.3,0,0,0
DNK,Denmark,21,2011,0,0,0,27.7,0,72.3,0,0,0
DNK,Denmark,21,2012,0,0,0,0,20.8,22.1,0,0,57.1
DNK,Denmark,21,2013,0,0,0,0,20.8,22.1,0,0,57.1
DNK,Denmark,21,2014,0,0,0,0,20.8,22.1,0,0,57.1
DNK,Denmark,21,2015,0,0,0,0,0,27.9,0,0,72.1
DNK,Denmark,21,2016,0,0,0,0,0,100,0,0,0
DNK,Denmark,21,2017,0,0,0,11.3,0,88.7,0,0,0
DNK,Denmark,21,2018,0,0,0,11.3,0,88.7,0,0,0
DNK,Denmark,21,2019,0,0,0,11.3,0,88.7,0,0,0
DNK,Denmark,21,2020,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1978,0,0,0,0,0,100,0,0,0
ESP,Spain,27,1979,0,0,0,0,0,100,0,0,0
ESP,Spain,27,1980,0,0,0,0,0,100,0,0,0
ESP,Spain,27,1981,0,0,0,0,0,100,0,0,0
ESP,Spain,27,1982,0,0,0,0,0,100,0,0,0
ESP,Spain,27,1983,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1984,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1985,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1986,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1987,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1988,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1989,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1990,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1991,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1992,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1993,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1994,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1995,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1996,0,0,0,0,0,0,0,0,100
ESP,Spain,27,1997,0,0,0,100,0,0,0,0,0
ESP,Spain,27,1998,0,0,0,100,0,0,0,0,0
ESP,Spain,27,1999,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2000,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2001,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2002,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2003,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2004,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2005,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2006,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2007,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2008,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2009,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2010,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2011,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2012,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2013,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2014,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2015,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2016,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2017,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2018,0,0,0,100,0,0,0,0,0
ESP,Spain,27,2019,0,0,0,0,0,0,0,0,100
ESP,Spain,27,2020,0,0,0,0,0,0,0,0,100
EST,Estonia,75,1993,0,0,0,76.5,0,0,0,0,23.5
EST,Estonia,75,1994,0,0,0,76.5,0,0,0,0,23.5
EST,Estonia,75,1995,0,0,0,76.5,0,0,0,0,23.5
EST,Estonia,75,1996,0,0,0,0,0,100,0,0,0
EST,Estonia,75,1997,0,0,0,0,0,100,0,0,0
EST,Estonia,75,1998,0,0,0,0,0,100,0,0,0
EST,Estonia,75,1999,0,0,0,0,0,100,0,0,0
EST,Estonia,75,2000,0,0,0,34,0,34,0,0,32.1
EST,Estonia,75,2001,0,0,0,34,0,34,0,0,32.1
EST,Estonia,75,2002,0,0,0,34,0,34,0,0,32.1
EST,Estonia,75,2003,0,0,0,0,0,39.1,0,0,60.9
EST,Estonia,75,2004,0,0,0,68.4,0,31.7,0,0,0
EST,Estonia,75,2005,0,0,0,68.4,0,31.7,0,0,0
EST,Estonia,75,2006,0,0,0,21.7,0,31.7,0,0,46.7
EST,Estonia,75,2007,0,0,0,21.7,0,31.7,0,0,46.7
EST,Estonia,75,2008,0,0,0,31.7,0,51.7,0,0,16.7
EST,Estonia,75,2009,0,0,0,31.7,0,51.7,0,0,16.7
EST,Estonia,75,2010,0,0,0,38,0,62,0,0,0
EST,Estonia,75,2011,0,0,0,38,0,62,0,0,0
EST,Estonia,75,2012,0,0,0,41.1,0,58.9,0,0,0
EST,Estonia,75,2013,0,0,0,41.1,0,58.9,0,0,0
EST,Estonia,75,2014,0,0,0,41.1,0,58.9,0,0,0
EST,Estonia,75,2015,0,0,0,0,0,63.5,0,0,36.5
EST,Estonia,75,2016,0,0,0,23.7,0,50.8,0,0,25.4
EST,Estonia,75,2017,0,0,0,25,0,0,0,0,75
EST,Estonia,75,2018,0,0,0,25,0,0,0,0,75
EST,Estonia,75,2019,0,0,0,25,0,0,0,0,75
EST,Estonia,75,2020,0,0,0,54.4,0,0,0,0,45.6
FIN,Finland,67,1918,32.9,0,0,40.5,0,26.6,0,0,0
FIN,Finland,67,1919,55.3,0,0,0,0,44.7,0,0,0
FIN,Finland,67,1920,61.8,0,0,0,0,38.2,0,0,0
FIN,Finland,67,1921,35.6,0,0,23.7,0,40.6,0,0,0
FIN,Finland,67,1922,61.8,0,0,0,0,38.2,0,0,0
FIN,Finland,67,1923,75,0,0,0,0,25,0,0,0
FIN,Finland,67,1924,75,0,0,0,0,25,0,0,0
FIN,Finland,67,1925,37.5,0,0,29.2,0,33.3,0,0,0
FIN,Finland,67,1926,56.2,0,0,43.8,0,0,0,0,0
FIN,Finland,67,1927,0,0,0,0,0,0,0,0,100
FIN,Finland,67,1928,100,0,0,0,0,0,0,0,0
FIN,Finland,67,1929,83.9,0,0,0,0,16.1,0,0,0
FIN,Finland,67,1930,100,0,0,0,0,0,0,0,0
FIN,Finland,67,1931,50.8,0,0,23.7,0,25.4,0,0,0
FIN,Finland,67,1932,44.7,0,0,31.8,0,23.5,0,0,0
FIN,Finland,67,1933,65.6,0,0,0,0,34.4,0,0,0
FIN,Finland,67,1934,62.4,0,0,0,0,37.6,0,0,0
FIN,Finland,67,1935,62.4,0,0,0,0,37.6,0,0,0
FIN,Finland,67,1936,62.4,0,0,0,0,37.6,0,0,0
FIN,Finland,67,1937,88.3,0,0,0,0,11.7,0,0,0
FIN,Finland,67,1938,37.1,0,0,0,0,4.9,0,0,58
FIN,Finland,67,1939,37.1,0,0,0,0,4.9,0,0,58
FIN,Finland,67,1940,37.1,0,0,0,0,4.9,0,0,58
FIN,Finland,67,1941,37.1,0,0,0,0,4.9,0,0,58
FIN,Finland,67,1942,37.1,0,0,0,0,4.9,0,0,58
FIN,Finland,67,1943,37.1,0,0,0,0,4.9,0,0,58
FIN,Finland,67,1944,37.1,0,0,0,0,4.9,0,0,58
FIN,Finland,67,1945,32.6,0,0,14.5,0,3.5,0,0,49.4
FIN,Finland,67,1946,28.7,0,28.7,0,0,13.5,0,0,29.2
FIN,Finland,67,1947,30.2,0,30.2,0,0,8.6,0,0,30.9
FIN,Finland,67,1948,30.2,0,30.2,0,0,8.6,0,0,30.9
FIN,Finland,67,1949,0,0,0,0,0,0,0,0,100
FIN,Finland,67,1950,0,0,0,0,0,0,0,0,100
FIN,Finland,67,1951,75.7,0,0,0,0,24.400000000000002,0,0,0
FIN,Finland,67,1952,43.2,0,0,0,0,11.9,0,0,44.9
FIN,Finland,67,1953,43.2,0,0,0,0,11.9,0,0,44.9
FIN,Finland,67,1954,49.5,0,0,27.2,0,23.299999999999997,0,0,0
FIN,Finland,67,1955,49.5,0,0,0,0,0,0,0,50.5
FIN,Finland,67,1956,49.5,0,0,0,0,0,0,0,50.5
FIN,Finland,67,1957,40.2,0,0,0,0,18.9,0,0,40.9
FIN,Finland,67,1958,0,0,0,0,0,0,0,0,0
FIN,Finland,67,1959,35.3,0,0,21.3,0,15.5,0,0,27.9
FIN,Finland,67,1960,78.7,0,0,0,0,21.3,0,0,0
FIN,Finland,67,1961,78.7,0,0,0,0,21.3,0,0,0
FIN,Finland,67,1962,100,0,0,0,0,0,0,0,0
FIN,Finland,67,1963,46.9,0,0,28.3,0,23,0,0,1.8
FIN,Finland,67,1964,0,0,0,0,0,0,0,0,0
FIN,Finland,67,1965,47.7,0,0,28.8,0,23.4,0,0,0
FIN,Finland,67,1966,47.7,0,0,28.8,0,23.4,0,0,0
FIN,Finland,67,1967,32.2,0,27,0,0,0,0,0,40.800000000000004
FIN,Finland,67,1968,32.2,0,27,0,0,0,0,0,40.800000000000004
FIN,Finland,67,1969,30.1,0,25.2,0,0,6.7,0,0,38
FIN,Finland,67,1970,30.1,0,25.2,0,0,6.7,0,0,38
FIN,Finland,67,1971,25.2,0,25.2,0,0,13.3,0,0,36.4
FIN,Finland,67,1972,0,0,0,0,0,0,0,0,0
FIN,Finland,67,1973,33,0,0,0,0,15.1,0,0,51.9
FIN,Finland,67,1974,33,0,0,0,0,15.1,0,0,51.9
FIN,Finland,67,1975,33,0,0,0,0,15.1,0,0,51.9
FIN,Finland,67,1976,25.8,0,26.5,0,0,12,0,0,35.8
FIN,Finland,67,1977,68.4,0,0,0,0,31.6,0,0,0
FIN,Finland,67,1978,25.8,0,26.5,0,0,12,0,0,35.8
FIN,Finland,67,1979,27.5,0,28.2,0,0,6.3,0,0,38
FIN,Finland,67,1980,27.3,0,26.5,0,0,6.8,0,0,39.4
FIN,Finland,67,1981,27.3,0,26.5,0,0,6.8,0,0,39.4
FIN,Finland,67,1982,27.3,0,26.5,0,0,6.8,0,0,39.4
FIN,Finland,67,1983,35.6,0,0,0,0,12.9,0,0,51.5
FIN,Finland,67,1984,45,0,0,0,0,8.2,0,0,46.7
FIN,Finland,67,1985,45,0,0,0,0,8.2,0,0,46.7
FIN,Finland,67,1986,45,0,0,0,0,8.2,0,0,46.7
FIN,Finland,67,1987,45,0,0,0,0,8.2,0,0,46.7
FIN,Finland,67,1988,6.9,0,0,40.8,0,9.2,0,0,43.1
FIN,Finland,67,1989,6.9,0,0,40.8,0,9.2,0,0,43.1
FIN,Finland,67,1990,6.9,0,0,40.8,0,9.2,0,0,43.1
FIN,Finland,67,1991,0,0,0,43.8,0,9.9,0,0,46.3
FIN,Finland,67,1992,48.2,7,0,35.1,0,9.6,0,0,0
FIN,Finland,67,1993,48.2,7,0,35.1,0,9.6,0,0,0
FIN,Finland,67,1994,48.2,7,0,35.1,0,9.6,0,0,0
FIN,Finland,67,1995,51.9,0,0,37.7,0,10.4,0,0,0
FIN,Finland,67,1996,0,0,15.3,27.1,6.2,7.6,0,0,43.8
FIN,Finland,67,1997,0,0,15.3,27.1,6.2,7.6,0,0,43.8
FIN,Finland,67,1998,0,0,15.3,27.1,6.2,7.6,0,0,43.8
FIN,Finland,67,1999,0,0,15.3,27.1,6.2,7.6,0,0,43.8
FIN,Finland,67,2000,0,0,14.4,33.1,7.9,7.9,0,0,36.7
FIN,Finland,67,2001,0,0,14.4,33.1,7.9,7.9,0,0,36.7
FIN,Finland,67,2002,0,0,14.4,33.1,7.9,7.9,0,0,36.7
FIN,Finland,67,2003,0,0,15.6,35.9,0,8.6,0,0,39.8
FIN,Finland,67,2004,47.4,0,0,0,0,6.9,0,0,45.7
FIN,Finland,67,2005,47.4,0,0,0,0,6.9,0,0,45.7
FIN,Finland,67,2006,47.4,0,0,0,0,6.9,0,0,45.7
FIN,Finland,67,2007,47.4,0,0,0,0,6.9,0,0,45.7
FIN,Finland,67,2008,40.8,0,0,40,12,7.2,0,0,0
FIN,Finland,67,2009,40.8,0,0,40,12,7.2,0,0,0
FIN,Finland,67,2010,40.8,0,0,40,12,7.2,0,0,0
FIN,Finland,67,2011,40.8,0,0,40,12,7.2,0,0,0
FIN,Finland,67,2012,0,4.8,11.2,35.2,8,7.2,0,0,33.6
FIN,Finland,67,2013,0,4.8,11.2,35.2,8,7.2,0,0,33.6
FIN,Finland,67,2014,0,4.8,11.2,35.2,8,7.2,0,0,33.6
FIN,Finland,67,2015,0,5.9,0,43.6,0,8.9,0,0,41.6
FIN,Finland,67,2016,70.1,0,0,29.8,0,0,0,0,0
FIN,Finland,67,2017,70.1,0,0,29.8,0,0,0,0,0
FIN,Finland,67,2018,46.2,0,0,34.9,0,0,0,18.9,0
FIN,Finland,67,2019,46.2,0,0,34.9,0,0,0,18.9,0
FIN,Finland,67,2020,26.7,0,13.8,0,17.2,7.8,0,0,34.5
FRA,France,43,1903,0,0,0,52.3,0,47.7,0,0,0
FRA,France,43,1904,0,0,0,52.3,0,47.7,0,0,0
FRA,France,43,1905,0,0,0,52.3,0,47.7,0,0,0
FRA,France,43,1906,0,0,0,52.3,0,47.7,0,0,0
FRA,France,43,1907,0,0,5.8,77.3,0,16.8,0,0,0
FRA,France,43,1908,0,0,5.8,77.3,0,16.8,0,0,0
FRA,France,43,1909,0,0,5.8,77.3,0,16.8,0,0,0
FRA,France,43,1910,0,0,5.2,79.9,0,14.9,0,0,0
FRA,France,43,1911,0,0,19.2,80.8,0,0,0,0,0
FRA,France,43,1912,0,0,0,42,0,0,0,0,58
FRA,France,43,1913,0,0,0,42,0,0,0,0,58
FRA,France,43,1914,0,0,0,42,0,0,0,0,58
FRA,France,43,1915,0,0,0,45.4,0,0,0,29.2,25.400000000000002
FRA,France,43,1916,0,0,0,32.9,0,0,0,36,31.2
FRA,France,43,1917,0,0,0,32.9,0,0,0,36,31.2
FRA,France,43,1918,0,0,0,83.5,0,0,0,0,16.5
FRA,France,43,1919,0,0,0,83.5,0,0,0,0,16.5
FRA,France,43,1920,0,0,0,51.2,0,38.2,0,0,10.6
FRA,France,43,1921,0,0,0,34.2,0,17.2,0,43.8,4.8
FRA,France,43,1922,0,0,0,34.2,0,17.2,0,43.8,4.8
FRA,France,43,1923,0,0,0,27.5,0,20.5,0,52.1,0
FRA,France,43,1924,0,0,0,27.5,0,20.5,0,52.1,0
FRA,France,43,1925,0,0,0,75.3,0,24.7,0,0,0
FRA,France,43,1926,0,0,0,75.3,0,24.7,0,0,0
FRA,France,43,1927,0,0,0,38.7,0,12.6,0,48.7,0
FRA,France,43,1928,0,0,0,38.7,0,12.6,0,48.7,0
FRA,France,43,1929,0,0,0,37.3,0,16.1,0,39.5,7.2
FRA,France,43,1930,0,0,0,37.3,0,16.1,0,39.5,7.2
FRA,France,43,1931,0,0,0,61.6,0,26.5,0,0,11.8
FRA,France,43,1932,0,0,0,37.3,0,16.1,0,39.5,7.2
FRA,France,43,1933,0,0,0,66.8,0,22,0,0,11.3
FRA,France,43,1934,0,0,0,66.8,0,22,0,0,11.3
FRA,France,43,1935,0,0,0,59.699999999999996,0,19.6,0,20.7,0
FRA,France,43,1936,0,0,0,59.699999999999996,0,19.6,0,20.7,0
FRA,France,43,1937,0,0,21.8,33,0,0,0,0,45.2
FRA,France,43,1938,0,0,21.8,33,0,0,0,0,45.2
FRA,France,43,1939,0,0,0,66.1,0,0,0,0,33.9
FRA,France,43,1940,0,0,0,28.2,0,0,0,57.4,14.5
FRA,France,43,1941,0,0,0,34.7,0,0,0,0,65.3
FRA,France,43,1942,0,0,0,34.7,0,0,0,0,65.3
FRA,France,43,1943,0,0,0,34.7,0,0,0,0,65.3
FRA,France,43,1944,0,0,0,34.7,0,0,0,0,65.3
FRA,France,43,1945,0,0,21.8,33,0,0,0,0,45.2
FRA,France,43,1946,0,30.7,32.2,7.6,0,0,0.4,0,29.1
FRA,France,43,1947,0,0,0,0,0,0,0,0,100
FRA,France,43,1948,0,48.3,0,21.4,0,0,0,0,30.3
FRA,France,43,1949,0,48.3,0,21.4,0,0,0,0,30.3
FRA,France,43,1950,0,40.1,0,28.1,0,0,0,0,31.7
FRA,France,43,1951,0,40.1,0,28.1,0,0,0,0,31.7
FRA,France,43,1952,0,31.5,0,62.599999999999994,0,0,0,0,5.9
FRA,France,43,1953,0,31.5,0,62.599999999999994,0,0,0,0,5.9
FRA,France,43,1954,0,21.9,0,74.1,0,0,0,0,4.1
FRA,France,43,1955,0,23.5,0,72.2,0,0,0,0,4.4
FRA,France,43,1956,0,23.5,0,72.2,0,0,0,0,4.4
FRA,France,43,1957,0,0,0,45.3,0,0,0,0,54.7
FRA,France,43,1958,0,20.1,0,52.7,0,0,0,0,27.2
FRA,France,43,1959,0,20.5,0,49.800000000000004,0,0,1.9,0,27.7
FRA,France,43,1960,0,16.5,0,83.4,0,0,0,0,0
FRA,France,43,1961,0,16.5,0,83.4,0,0,0,0,0
FRA,France,43,1962,0,16.5,0,83.4,0,0,0,0,0
FRA,France,43,1963,0,0,0,95.4,0,0,4.6,0,0
FRA,France,43,1964,0,0,0,95.4,0,0,4.6,0,0
FRA,France,43,1965,0,0,0,95.4,0,0,4.6,0,0
FRA,France,43,1966,0,0,0,95.4,0,0,4.6,0,0
FRA,France,43,1967,0,0,0,95.4,0,0,4.6,0,0
FRA,France,43,1968,0,0,0,100,0,0,0,0,0
FRA,France,43,1969,0,0,0,100,0,0,0,0,0
FRA,France,43,1970,0,8.5,0,91.5,0,0,0,0,0
FRA,France,43,1971,0,8.5,0,91.5,0,0,0,0,0
FRA,France,43,1972,0,8.5,0,91.5,0,0,0,0,0
FRA,France,43,1973,0,0,0,100,0,0,0,0,0
FRA,France,43,1974,0,11.2,0,88.8,0,0,0,0,0
FRA,France,43,1975,0,12.5,0,87.5,0,0,0,0,0
FRA,France,43,1976,0,12.5,0,87.5,0,0,0,0,0
FRA,France,43,1977,0,10.7,0,84.69999999999999,0,0,4.6,0,0
FRA,France,43,1978,0,10.7,0,84.69999999999999,0,0,4.6,0,0
FRA,France,43,1979,0,0,0,94.80000000000001,0,0,5.1,0,0
FRA,France,43,1980,0,0,0,94.80000000000001,0,0,5.1,0,0
FRA,France,43,1981,0,0,0,94.80000000000001,0,0,5.1,0,0
FRA,France,43,1982,0,0,13.2,0,0,0,0,0,86.8
FRA,France,43,1983,0,0,13.2,0,0,0,0,0,86.8
FRA,France,43,1984,0,0,13.4,0,0,0,0,0,86.6
FRA,France,43,1985,0,0,0,0,0,0,0,0,100
FRA,France,43,1986,0,0,0,0,0,0,0,0,100
FRA,France,43,1987,0,0,0,100,0,0,0,0,0
FRA,France,43,1988,0,0,0,100,0,0,0,0,0
FRA,France,43,1989,0,0,0,0,0,0,0,0,100
FRA,France,43,1990,0,0,0,0,0,0,0,0,100
FRA,France,43,1991,0,0,0,0,0,0,0,0,100
FRA,France,43,1992,0,0,0,0,0,0,0,0,100
FRA,France,43,1993,0,0,0,0,0,0,0,0,100
FRA,France,43,1994,0,0,0,100,0,0,0,0,0
FRA,France,43,1995,0,0,0,100,0,0,0,0,0
FRA,France,43,1996,0,0,0,100,0,0,0,0,0
FRA,France,43,1997,0,0,0,100,0,0,0,0,0
FRA,France,43,1998,0,0,13.4,0,0,0,0,0,86.6
FRA,France,43,1999,0,0,13.4,0,0,0,0,0,86.6
FRA,France,43,2000,0,0,13.4,0,0,0,0,0,86.6
FRA,France,43,2001,0,0,13.4,0,0,0,0,0,86.6
FRA,France,43,2002,0,0,13.4,0,0,0,0,0,86.6
FRA,France,43,2003,0,0,0,100,0,0,0,0,0
FRA,France,43,2004,0,0,0,100,0,0,0,0,0
FRA,France,43,2005,0,0,0,100,0,0,0,0,0
FRA,France,43,2006,0,0,0,100,0,0,0,0,0
FRA,France,43,2007,0,0,0,100,0,0,0,0,0
FRA,France,43,2008,0,0,0,93.4,0,6.6,0,0,0
FRA,France,43,2009,0,0,0,93.4,0,6.6,0,0,0
FRA,France,43,2010,0,0,0,93.4,0,6.6,0,0,0
FRA,France,43,2011,0,0,0,93.3,0,6.7,0,0,0
FRA,France,43,2012,0,0,0,93.3,0,6.7,0,0,0
FRA,France,43,2013,0,0,0,0,5.5,0,0,0,94.5
FRA,France,43,2014,0,0,0,0,5.5,0,0,0,94.5
FRA,France,43,2015,0,0,0,0,0,0,0,0,100
FRA,France,43,2016,0,0,0,0,0,0,0,0,100
FRA,France,43,2017,0,0,0,0,5.2,0,0,0,94.7
FRA,France,43,2018,0,0,0,33.1,0,66.2,0,0,0.6
FRA,France,43,2019,0,0,0,33.1,0,66.2,0,0,0.6
FRA,France,43,2020,0,0,0,33.1,0,66.2,0,0,0.6
GBR,United Kingdom,44,1919,0,0,0,0,0,0,0,0,0
GBR,United Kingdom,44,1920,0,0,0,74.5,0,24.8,0,0,0.8
GBR,United Kingdom,44,1921,0,0,0,74.5,0,24.8,0,0,0.8
GBR,United Kingdom,44,1922,0,0,0,74.5,0,24.8,0,0,0.8
GBR,United Kingdom,44,1923,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1924,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1925,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1926,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1927,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1928,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1929,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1930,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1931,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1932,0,0,0,85.5,0,12.2,0,0,2.4
GBR,United Kingdom,44,1933,0,0,0,85.5,0,12.2,0,0,2.4
GBR,United Kingdom,44,1934,0,0,0,85.5,0,12.2,0,0,2.4
GBR,United Kingdom,44,1935,0,0,0,85.5,0,12.2,0,0,2.4
GBR,United Kingdom,44,1936,0,0,0,65,0,9,0,0,25.9
GBR,United Kingdom,44,1937,0,0,0,65,0,9,0,0,25.9
GBR,United Kingdom,44,1938,0,0,0,90.4,0,7.7,0,0,1.9
GBR,United Kingdom,44,1939,0,0,0,90.4,0,7.7,0,0,1.9
GBR,United Kingdom,44,1940,0,0,0,90.4,0,7.7,0,0,1.9
GBR,United Kingdom,44,1941,0,0,0,71.5,0,0,0,0,28.5
GBR,United Kingdom,44,1942,0,0,0,71.5,0,0,0,0,28.5
GBR,United Kingdom,44,1943,0,0,0,71.5,0,0,0,0,28.5
GBR,United Kingdom,44,1944,0,0,0,71.5,0,0,0,0,28.5
GBR,United Kingdom,44,1945,0,0,0,71.5,0,0,0,0,28.5
GBR,United Kingdom,44,1946,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1947,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1948,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1949,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1950,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1951,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1952,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1953,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1954,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1955,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1956,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1957,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1958,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1959,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1960,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1961,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1962,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1963,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1964,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1965,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1966,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1967,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1968,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1969,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1970,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1971,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1972,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1973,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1974,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1975,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1976,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1977,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1978,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1979,0,0,0,0,0,0,0,0,100
GBR,United Kingdom,44,1980,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1981,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1982,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1983,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1984,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1985,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1986,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1987,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1988,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1989,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1990,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1991,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1992,0,0,0,100,0,0,0,0,0
GBR,United Kingdom,44,1993,0,0,0,100,0,0,0,0,0
