country,country_name,country_id,year,agr,chr,com,con,eco,lib,other,right,soc
DEU,Germany,54,1940,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1941,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1942,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1943,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1944,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1945,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1946,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1947,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1948,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1949,0.2,14.8,12.5,0.3,0,1.1,0,52.6,18.5
DEU,Germany,54,1950,0,37.1,3.7,8.5,0,12.9,1,4.2,32.6
DEU,Germany,54,1951,0,37.1,3.7,8.5,0,12.9,1,4.2,32.6
DEU,Germany,54,1952,0,37.1,3.7,8.5,0,12.9,1,4.2,32.6
DEU,Germany,54,1953,0,37.1,3.7,8.5,0,12.9,1,4.2,32.6
DEU,Germany,54,1954,0,50.5,0,3.1,0,9.9,0,5.5,31
DEU,Germany,54,1955,0,50.5,0,3.1,0,9.9,0,5.5,31
DEU,Germany,54,1956,0,50.5,0,3.1,0,9.9,0,5.5,31
DEU,Germany,54,1957,0,50.5,0,3.1,0,9.9,0,5.5,31
DEU,Germany,54,1958,0,54.3,0,3.4,0,8.2,0,0,34
DEU,Germany,54,1959,0,54.3,0,3.4,0,8.2,0,0,34
DEU,Germany,54,1960,0,54.3,0,3.4,0,8.2,0,0,34
DEU,Germany,54,1961,0,54.3,0,3.4,0,8.2,0,0,34
DEU,Germany,54,1962,0,48.5,0,0,0,13.4,0,0,38.1
DEU,Germany,54,1963,0,48.5,0,0,0,13.4,0,0,38.1
DEU,Germany,54,1964,0,48.5,0,0,0,13.4,0,0,38.1
DEU,Germany,54,1965,0,48.5,0,0,0,13.4,0,0,38.1
DEU,Germany,54,1966,0,49.4,0,0,0,9.9,0,0,40.7
DEU,Germany,54,1967,0,49.4,0,0,0,9.9,0,0,40.7
DEU,Germany,54,1968,0,49.4,0,0,0,9.9,0,0,40.7
DEU,Germany,54,1969,0,49.4,0,0,0,9.9,0,0,40.7
DEU,Germany,54,1970,0,48.8,0,0,0,6,0,0,45.2
DEU,Germany,54,1971,0,48.8,0,0,0,6,0,0,45.2
DEU,Germany,54,1972,0,48.8,0,0,0,6,0,0,45.2
DEU,Germany,54,1973,0,45.4,0,0,0,8.3,0,0,46.4
DEU,Germany,54,1974,0,45.4,0,0,0,8.3,0,0,46.4
DEU,Germany,54,1975,0,45.4,0,0,0,8.3,0,0,46.4
DEU,Germany,54,1976,0,45.4,0,0,0,8.3,0,0,46.4
DEU,Germany,54,1977,0,49,0,0,0,7.9,0,0,43.1
DEU,Germany,54,1978,0,49,0,0,0,7.9,0,0,43.1
DEU,Germany,54,1979,0,49,0,0,0,7.9,0,0,43.1
DEU,Germany,54,1980,0,49,0,0,0,7.9,0,0,43.1
DEU,Germany,54,1981,0,45.5,0,0,0,10.7,0,0,43.9
DEU,Germany,54,1982,0,45.5,0,0,0,10.7,0,0,43.9
DEU,Germany,54,1983,0,45.5,0,0,0,10.7,0,0,43.9
DEU,Germany,54,1984,0,49,0,0,5.4,6.8,0,0,38.8
DEU,Germany,54,1985,0,49,0,0,5.4,6.8,0,0,38.8
DEU,Germany,54,1986,0,49,0,0,5.4,6.8,0,0,38.8
DEU,Germany,54,1987,0,49,0,0,5.4,6.8,0,0,38.8
DEU,Germany,54,1988,0,44.9,0,0,8.5,9.3,0,0,37.4
DEU,Germany,54,1989,0,44.9,0,0,8.5,9.3,0,0,37.4
DEU,Germany,54,1990,0,44.9,0,0,8.5,9.3,0,0,37.4
DEU,Germany,54,1991,0,48.2,2.6,0,1.2,11.9,0,0,36.1
DEU,Germany,54,1992,0,48.2,2.6,0,1.2,11.9,0,0,36.1
DEU,Germany,54,1993,0,48.2,2.6,0,1.2,11.9,0,0,36.1
DEU,Germany,54,1994,0,48.2,2.6,0,1.2,11.9,0,0,36.1
DEU,Germany,54,1995,0,43.8,4.5,0,7.3,7,0,0,37.5
DEU,Germany,54,1996,0,43.8,4.5,0,7.3,7,0,0,37.5
DEU,Germany,54,1997,0,43.8,4.5,0,7.3,7,0,0,37.5
DEU,Germany,54,1998,0,43.8,4.5,0,7.3,7,0,0,37.5
DEU,Germany,54,1999,0,36.6,5.4,0,7,6.4,0,0,44.5
DEU,Germany,54,2000,0,36.6,5.4,0,7,6.4,0,0,44.5
DEU,Germany,54,2001,0,36.6,5.4,0,7,6.4,0,0,44.5
DEU,Germany,54,2002,0,36.6,5.4,0,7,6.4,0,0,44.5
DEU,Germany,54,2003,0,41.1,0.3,0,9.1,7.8,0,0,41.6
DEU,Germany,54,2004,0,41.1,0.3,0,9.1,7.8,0,0,41.6
DEU,Germany,54,2005,0,41.1,0.3,0,9.1,7.8,0,0,41.6
DEU,Germany,54,2006,0,36.8,8.8,0,8.3,9.9,0,0,36.2
DEU,Germany,54,2007,0,36.8,8.8,0,8.3,9.9,0,0,36.2
DEU,Germany,54,2008,0,36.8,8.8,0,8.3,9.9,0,0,36.2
DEU,Germany,54,2009,0,36.8,8.8,0,8.3,9.9,0,0,36.2
DEU,Germany,54,2010,0,38.4,12.2,0,10.9,15,0,0,23.5
DEU,Germany,54,2011,0,38.4,12.2,0,10.9,15,0,0,23.5
DEU,Germany,54,2012,0,38.4,12.2,0,10.9,15,0,0,23.5
DEU,Germany,54,2013,0,38.4,12.2,0,10.9,15,0,0,23.5
DEU,Germany,54,2014,0,49.3,10.1,0,10,0,0,0,30.6
DEU,Germany,54,2015,0,49.3,10.1,0,10,0,0,0,30.6
DEU,Germany,54,2016,0,49.3,10.1,0,10,0,0,0,30.6
DEU,Germany,54,2017,0,49.3,10.1,0,10,0,0,0,30.6
DEU,Germany,54,2018,0,34.7,9.7,0,9.4,11.3,0,13.3,21.6
DEU,Germany,54,2019,0,34.7,9.7,0,9.4,11.3,0,13.3,21.6
DEU,Germany,54,2020,0,34.7,9.7,0,9.4,11.3,0,13.3,21.6
DNK,Denmark,21,1902,0,0,0,7,0,80.7,0,0,12.3
DNK,Denmark,21,1903,0,0,0,7,0,80.7,0,0,12.3
DNK,Denmark,21,1904,0,0,0,10.5,0,74.6,0.9,0,14
DNK,Denmark,21,1905,0,0,0,10.5,0,74.6,0.9,0,14
DNK,Denmark,21,1906,0,0,0,10.5,0,74.6,0.9,0,14
DNK,Denmark,21,1907,0,0,0,10.5,0,64.9,3.5,0,21.1
DNK,Denmark,21,1908,0,0,0,10.5,0,64.9,3.5,0,21.1
DNK,Denmark,21,1909,0,0,0,10.5,0,64.9,3.5,0,21.1
DNK,Denmark,21,1910,0,0,0,18.4,0,55.3,5.3,0,21.1
DNK,Denmark,21,1911,0,0,0,11.4,0,67.5,0,0,21.1
DNK,Denmark,21,1912,0,0,0,11.4,0,67.5,0,0,21.1
DNK,Denmark,21,1913,0,0,0,11.4,0,67.5,0,0,21.1
DNK,Denmark,21,1914,0,0,0,6.1,0,65.8,0,0,28.1
DNK,Denmark,21,1915,0,0,0,6.1,0,65.8,0,0,28.1
DNK,Denmark,21,1916,0,0,0,6.1,0,64.9,0.9,0,28.1
DNK,Denmark,21,1917,0,0,0,6.1,0,64.9,0.9,0,28.1
DNK,Denmark,21,1918,0,0,0,6.1,0,64.9,0.9,0,28.1
DNK,Denmark,21,1919,0,0,0,15.8,0,56.1,0,0,28.1
DNK,Denmark,21,1920,0,0,0,15.8,0,56.1,0,0,28.1
DNK,Denmark,21,1921,0,0,0,18.2,0,48.6,0.7,0,32.4
DNK,Denmark,21,1922,0,0,0,18.2,0,48.6,0.7,0,32.4
DNK,Denmark,21,1923,0,0,0,18.2,0,48.6,0.7,0,32.4
DNK,Denmark,21,1924,0,0,0,18.2,0,48.6,0.7,0,32.4
DNK,Denmark,21,1925,0,0,0,18.9,0,43.2,0.7,0,37.2
DNK,Denmark,21,1926,0,0,0,18.9,0,43.2,0.7,0,37.2
DNK,Denmark,21,1927,0,0,0,20.3,0,43.2,0.7,0,35.8
DNK,Denmark,21,1928,0,0,0,20.3,0,43.2,0.7,0,35.8
DNK,Denmark,21,1929,0,0,0,20.3,0,43.2,0.7,0,35.8
DNK,Denmark,21,1930,0,0,0,16.2,0,41.9,0.7,0,41.2
DNK,Denmark,21,1931,0,0,0,16.2,0,41.9,0.7,0,41.2
DNK,Denmark,21,1932,0,0,0,16.2,0,41.9,0.7,0,41.2
DNK,Denmark,21,1933,0,0,1.4,18.2,0,37.8,0.7,0,41.9
DNK,Denmark,21,1934,0,0,1.4,18.2,0,37.8,0.7,0,41.9
DNK,Denmark,21,1935,0,0,1.4,18.2,0,37.8,0.7,0,41.9
DNK,Denmark,21,1936,3.4,0,1.4,17.6,0,31.1,0.7,0,45.9
DNK,Denmark,21,1937,3.4,0,1.4,17.6,0,31.1,0.7,0,45.9
DNK,Denmark,21,1938,3.4,0,1.4,17.6,0,31.1,0.7,0,45.9
DNK,Denmark,21,1939,3.4,0,1.4,17.6,0,31.1,0.7,0,45.9
DNK,Denmark,21,1940,2.7,0,2,17.6,0,31.8,0,2.7,43.2
DNK,Denmark,21,1941,2.7,0,2,17.6,0,31.8,0,2.7,43.2
DNK,Denmark,21,1942,2.7,0,2,17.6,0,31.8,0,2.7,43.2
DNK,Denmark,21,1943,2.7,0,2,17.6,0,31.8,0,2.7,43.2
DNK,Denmark,21,1944,1.4,0,0,20.9,0,29.1,0,4.1,44.6
DNK,Denmark,21,1945,1.4,0,0,20.9,0,29.1,0,4.1,44.6
DNK,Denmark,21,1946,0,0,12.1,17.4,0,34.9,0.7,2.7,32.2
DNK,Denmark,21,1947,0,0,12.1,17.4,0,34.9,0.7,2.7,32.2
DNK,Denmark,21,1948,0,0,6,11.3,0,43.3,1.3,0,38
DNK,Denmark,21,1949,0,0,6,11.3,0,43.3,1.3,0,38
DNK,Denmark,21,1950,0,0,6,11.3,0,43.3,1.3,0,38
DNK,Denmark,21,1951,0,0,4.6,17.9,0,37.1,1.3,0,39.1
DNK,Denmark,21,1952,0,0,4.6,17.9,0,37.1,1.3,0,39.1
DNK,Denmark,21,1953,0,0,4.6,17.9,0,37.1,1.3,0,39.1
DNK,Denmark,21,1954,0,0,4.5,16.8,0,34.6,2.8,0,41.3
DNK,Denmark,21,1955,0,0,4.5,16.8,0,34.6,2.8,0,41.3
DNK,Denmark,21,1956,0,0,4.5,16.8,0,34.6,2.8,0,41.3
DNK,Denmark,21,1957,0,0,4.5,16.8,0,34.6,2.8,0,41.3
DNK,Denmark,21,1958,0,0,3.4,16.8,0,38,2.8,0,39.1
DNK,Denmark,21,1959,0,0,3.4,16.8,0,38,2.8,0,39.1
DNK,Denmark,21,1960,0,0,3.4,16.8,0,38,2.8,0,39.1
DNK,Denmark,21,1961,0,0,0,17.9,6.1,30.7,2.8,0,42.5
DNK,Denmark,21,1962,0,0,0,17.9,6.1,30.7,2.8,0,42.5
DNK,Denmark,21,1963,0,0,0,17.9,6.1,30.7,2.8,0,42.5
DNK,Denmark,21,1964,0,0,0,17.9,6.1,30.7,2.8,0,42.5
DNK,Denmark,21,1965,0,0,0,20.1,5.6,29.6,2.2,0,42.5
DNK,Denmark,21,1966,0,0,0,20.1,5.6,29.6,2.2,0,42.5
DNK,Denmark,21,1967,0,0,0,19,11.2,29.1,2.2,0,38.5
DNK,Denmark,21,1968,0,0,0,19,11.2,29.1,2.2,0,38.5
DNK,Denmark,21,1969,0,0,2.2,20.7,6.1,34.1,2.2,0,34.6
DNK,Denmark,21,1970,0,0,2.2,20.7,6.1,34.1,2.2,0,34.6
DNK,Denmark,21,1971,0,0,2.2,20.7,6.1,34.1,2.2,0,34.6
DNK,Denmark,21,1972,0,0,0,17.3,9.5,31.8,2.2,0,39.1
DNK,Denmark,21,1973,0,0,0,17.3,9.5,31.8,2.2,0,39.1
DNK,Denmark,21,1974,0,3.9,3.4,16.2,6.1,41.9,2.8,0,25.7
DNK,Denmark,21,1975,0,3.9,3.4,16.2,6.1,41.9,2.8,0,25.7
DNK,Denmark,21,1976,0,5,6.1,7.3,5,44.1,2.8,0,29.6
DNK,Denmark,21,1977,0,5,6.1,7.3,5,44.1,2.8,0,29.6
DNK,Denmark,21,1978,0,3.4,6.7,14,3.9,33,2.8,0,36.3
DNK,Denmark,21,1979,0,3.4,6.7,14,3.9,33,2.8,0,36.3
DNK,Denmark,21,1980,0,2.8,3.4,15.6,6.1,31.8,2.2,0,38
DNK,Denmark,21,1981,0,2.8,3.4,15.6,6.1,31.8,2.2,0,38
DNK,Denmark,21,1982,0,2.2,2.8,22.9,11.7,25.1,2.2,0,33
DNK,Denmark,21,1983,0,2.2,2.8,22.9,11.7,25.1,2.2,0,33
DNK,Denmark,21,1984,0,2.2,2.8,22.9,11.7,25.1,2.2,0,33
DNK,Denmark,21,1985,0,2.8,2.8,29.1,11.7,21.8,0,0,31.8
DNK,Denmark,21,1986,0,2.8,2.8,29.1,11.7,21.8,0,0,31.8
DNK,Denmark,21,1987,0,2.8,2.8,29.1,11.7,21.8,0,0,31.8
DNK,Denmark,21,1988,0,2.2,2.2,26.8,15.1,22.3,0,0,31.3
DNK,Denmark,21,1989,0,2.2,0,25.7,13.4,27.4,0,0,31.3
DNK,Denmark,21,1990,0,2.2,0,25.7,13.4,27.4,0,0,31.3
DNK,Denmark,21,1991,0,2.2,0,22.3,8.4,27.4,0,0,39.7
DNK,Denmark,21,1992,0,2.2,0,22.3,8.4,27.4,0,0,39.7
DNK,Denmark,21,1993,0,2.2,0,22.3,8.4,27.4,0,0,39.7
DNK,Denmark,21,1994,0,2.2,0,22.3,8.4,27.4,0,0,39.7
DNK,Denmark,21,1995,0,0,3.4,19,7.3,34.6,1.1,0,34.6
DNK,Denmark,21,1996,0,0,3.4,19,7.3,34.6,1.1,0,34.6
DNK,Denmark,21,1997,0,0,3.4,19,7.3,34.6,1.1,0,34.6
DNK,Denmark,21,1998,0,0,3.4,19,7.3,34.6,1.1,0,34.6
DNK,Denmark,21,1999,0,2.2,2.8,14,7.3,30.2,0,7.3,36.3
DNK,Denmark,21,2000,0,2.2,2.8,14,7.3,30.2,0,7.3,36.3
DNK,Denmark,21,2001,0,2.2,2.8,14,7.3,30.2,0,7.3,36.3
DNK,Denmark,21,2002,0,2.2,3.4,9.5,6.7,36.3,0,12.3,29.6
DNK,Denmark,21,2003,0,2.2,3.4,9.5,6.7,36.3,0,12.3,29.6
DNK,Denmark,21,2004,0,2.2,3.4,9.5,6.7,36.3,0,12.3,29.6
DNK,Denmark,21,2005,0,2.2,3.4,9.5,6.7,36.3,0,12.3,29.6
DNK,Denmark,21,2006,0,0,4.5,10.6,6.1,38.5,0,13.4,26.8
DNK,Denmark,21,2007,0,0,4.5,10.6,6.1,38.5,0,13.4,26.8
DNK,Denmark,21,2008,0,0,3.4,10.6,12.8,33.5,0,14,25.7
DNK,Denmark,21,2009,0,0,3.4,10.6,12.8,33.5,0,14,25.7
DNK,Denmark,21,2010,0,0,3.4,10.6,12.8,33.5,0,14,25.7
DNK,Denmark,21,2011,0,0,3.4,10.6,12.8,33.5,0,14,25.7
DNK,Denmark,21,2012,0,0,7.3,5,8.9,40.8,0,12.3,25.7
DNK,Denmark,21,2013,0,0,7.3,5,8.9,40.8,0,12.3,25.7
DNK,Denmark,21,2014,0,0,7.3,5,8.9,40.8,0,12.3,25.7
DNK,Denmark,21,2015,0,0,7.3,5,8.9,40.8,0,12.3,25.7
DNK,Denmark,21,2016,0,0,8.9,3.4,8.9,30.7,0,20.7,27.4
DNK,Denmark,21,2017,0,0,8.9,3.4,8.9,30.7,0,20.7,27.4
DNK,Denmark,21,2018,0,0,8.9,3.4,8.9,30.7,0,20.7,27.4
DNK,Denmark,21,2019,0,0,8.9,3.4,8.9,30.7,0,20.7,27.4
DNK,Denmark,21,2020,0,0,7.8,7.3,10.6,35.2,0,11.2,27.9
ESP,Spain,27,1978,0,2.9,7.4,7.7,0,47.4,0.9,0,33.7
ESP,Spain,27,1979,0,2.9,7.4,7.7,0,47.4,0.9,0,33.7
ESP,Spain,27,1980,0,2,6.9,4.9,0,48,2,0.3,36
ESP,Spain,27,1981,0,2,6.9,4.9,0,48,2,0.3,36
ESP,Spain,27,1982,0,2,6.9,4.9,0,48,2,0.3,36
ESP,Spain,27,1983,0,2.9,1.4,34,0,3.1,0.9,0,57.7
ESP,Spain,27,1984,0,2.9,1.4,34,0,3.1,0.9,0,57.7
ESP,Spain,27,1985,0,2.9,1.4,34,0,3.1,0.9,0,57.7
ESP,Spain,27,1986,0,2.9,1.4,34,0,3.1,0.9,0,57.7
ESP,Spain,27,1987,0,7.1,2.6,35.1,0,0,2.6,0,52.6
ESP,Spain,27,1988,0,7.1,2.6,35.1,0,0,2.6,0,52.6
ESP,Spain,27,1989,0,7.1,2.6,35.1,0,0,2.6,0,52.6
ESP,Spain,27,1990,0,5.4,5.4,35.7,0,0,2.9,0,50.6
ESP,Spain,27,1991,0,5.4,5.4,35.7,0,0,2.9,0,50.6
ESP,Spain,27,1992,0,5.4,5.4,35.7,0,0,2.9,0,50.6
ESP,Spain,27,1993,0,5.4,5.4,35.7,0,0,2.9,0,50.6
ESP,Spain,27,1994,0,1.4,5.1,45.1,0,0,2.9,0,45.4
ESP,Spain,27,1995,0,1.4,5.1,45.1,0,0,2.9,0,45.4
ESP,Spain,27,1996,0,1.4,5.1,45.1,0,0,2.9,0,45.4
ESP,Spain,27,1997,0,1.4,6,49.1,0,0,3.1,0,40.3
ESP,Spain,27,1998,0,1.4,6,49.1,0,0,3.1,0,40.3
ESP,Spain,27,1999,0,1.4,6,49.1,0,0,3.1,0,40.3
ESP,Spain,27,2000,0,1.4,6,49.1,0,0,3.1,0,40.3
ESP,Spain,27,2001,0,2,2.3,56.6,0.3,0,2.9,0,36
ESP,Spain,27,2002,0,2,2.3,56.6,0.3,0,2.9,0,36
ESP,Spain,27,2003,0,2,2.3,56.6,0.3,0,2.9,0,36
ESP,Spain,27,2004,0,2,2.3,56.6,0.3,0,2.9,0,36
ESP,Spain,27,2005,0,2,1.4,45.1,0,0,4.6,0,46.9
ESP,Spain,27,2006,0,2,1.4,45.1,0,0,4.6,0,46.9
ESP,Spain,27,2007,0,2,1.4,45.1,0,0,4.6,0,46.9
ESP,Spain,27,2008,0,2,1.4,45.1,0,0,4.6,0,46.9
ESP,Spain,27,2009,0,1.7,0.6,46.9,0,0.3,2.3,0,48.3
ESP,Spain,27,2010,0,1.7,0.6,46.9,0,0.3,2.3,0,48.3
ESP,Spain,27,2011,0,1.7,0.6,46.9,0,0.3,2.3,0,48.3
ESP,Spain,27,2012,0,1.4,3.1,57.7,0,1.4,4.9,0,31.4
ESP,Spain,27,2013,0,1.4,3.1,57.7,0,1.4,4.9,0,31.4
ESP,Spain,27,2014,0,1.4,3.1,57.7,0,1.4,4.9,0,31.4
ESP,Spain,27,2015,0,1.4,3.1,57.7,0,1.4,4.9,0,31.4
ESP,Spain,27,2016,0,1.7,20.3,37.4,0,11.4,3.4,0,25.7
ESP,Spain,27,2017,0,1.4,20.3,41.4,0,9.1,3.4,0,24.3
ESP,Spain,27,2018,0,1.4,20.3,41.4,0,9.1,3.4,0,24.3
ESP,Spain,27,2019,0,1.4,20.3,41.4,0,9.1,3.4,0,24.3
ESP,Spain,27,2020,0,1.7,10.9,28.3,0.6,2.9,6.6,14.9,34.3
EST,Estonia,75,1993,0,0,0,38.6,1,17.8,7.9,7.9,26.7
EST,Estonia,75,1994,0,0,0,38.6,1,17.8,7.9,7.9,26.7
EST,Estonia,75,1995,0,0,0,38.6,1,17.8,7.9,7.9,26.7
EST,Estonia,75,1996,0,0,0,12.9,0,59.4,0,0,27.7
EST,Estonia,75,1997,0,0,0,12.9,0,59.4,0,0,27.7
EST,Estonia,75,1998,0,0,0,12.9,0,59.4,0,0,27.7
EST,Estonia,75,1999,0,0,0,12.9,0,59.4,0,0,27.7
EST,Estonia,75,2000,0,0,0,24.8,0,24.8,0,0,50.5
EST,Estonia,75,2001,0,0,0,24.8,0,24.8,0,0,50.5
EST,Estonia,75,2002,0,0,0,24.8,0,24.8,0,0,50.5
EST,Estonia,75,2003,0,0,0,24.8,0,24.8,0,0,50.5
EST,Estonia,75,2004,0,0,0,47.5,0,18.8,0,0,33.7
EST,Estonia,75,2005,0,0,0,47.5,0,18.8,0,0,33.7
EST,Estonia,75,2006,0,0,0,47.5,0,18.8,0,0,33.7
EST,Estonia,75,2007,0,0,0,47.5,0,18.8,0,0,33.7
EST,Estonia,75,2008,0,0,0,24.8,5.9,30.7,0,0,38.6
EST,Estonia,75,2009,0,0,0,24.8,5.9,30.7,0,0,38.6
EST,Estonia,75,2010,0,0,0,24.8,5.9,30.7,0,0,38.6
EST,Estonia,75,2011,0,0,0,24.8,5.9,30.7,0,0,38.6
EST,Estonia,75,2012,0,0,0,22.8,0,32.7,0,0,44.6
EST,Estonia,75,2013,0,0,0,22.8,0,32.7,0,0,44.6
EST,Estonia,75,2014,0,0,0,22.8,0,32.7,0,0,44.6
EST,Estonia,75,2015,0,0,0,22.8,0,32.7,0,0,44.6
EST,Estonia,75,2016,0,0,0,28.7,0,29.7,0,0,41.6
EST,Estonia,75,2017,0,0,0,28.7,0,29.7,0,0,41.6
EST,Estonia,75,2018,0,0,0,28.7,0,29.7,0,0,41.6
EST,Estonia,75,2019,0,0,0,28.7,0,29.7,0,0,41.6
EST,Estonia,75,2020,0,0,0,30.7,0,33.7,0,0,35.6
FIN,Finland,67,1918,15.2,0,0,18.7,0,12.3,0,0,53.8
FIN,Finland,67,1919,15.2,0,0,18.7,0,12.3,0,0,53.8
FIN,Finland,67,1920,21,0,0,14,0,24,0,0,41
FIN,Finland,67,1921,21,0,0,14,0,24,0,0,41
FIN,Finland,67,1922,21,0,0,14,0,24,0,0,41
FIN,Finland,67,1923,22.5,0,13.5,17.5,0,20,0,0,26.5
FIN,Finland,67,1924,22.5,0,13.5,17.5,0,20,0,0,26.5
FIN,Finland,67,1925,22.5,0,13.5,17.5,0,20,0,0,26.5
FIN,Finland,67,1926,22.5,0,13.5,17.5,0,20,0,0,26.5
FIN,Finland,67,1927,22.5,0,13.5,17.5,0,20,0,0,26.5
FIN,Finland,67,1928,26,0,10,17,0,17,0,0,30
FIN,Finland,67,1929,26,0,10,17,0,17,0,0,30
FIN,Finland,67,1930,30,0,11.5,14,0,15,0,0,29.5
FIN,Finland,67,1931,30,0,0.5,21,0,15.5,0,0,33
FIN,Finland,67,1932,30,0,0.5,21,0,15.5,0,0,33
FIN,Finland,67,1933,30,0,0.5,21,0,15.5,0,0,33
FIN,Finland,67,1934,29,0,0,16,0,16,0,0,39
FIN,Finland,67,1935,29,0,0,16,0,16,0,0,39
FIN,Finland,67,1936,29,0,0,16,0,16,0,0,39
FIN,Finland,67,1937,27.5,0,0,17,0,14,0,0,41.5
FIN,Finland,67,1938,27.5,0,0,17,0,14,0,0,41.5
FIN,Finland,67,1939,27.5,0,0,17,0,14,0,0,41.5
FIN,Finland,67,1940,29,0,0,16.5,0,12,0,0,42.5
FIN,Finland,67,1941,29,0,0,16.5,0,12,0,0,42.5
FIN,Finland,67,1942,29,0,0,16.5,0,12,0,0,42.5
FIN,Finland,67,1943,29,0,0,16.5,0,12,0,0,42.5
FIN,Finland,67,1944,29,0,0,16.5,0,12,0,0,42.5
FIN,Finland,67,1945,29,0,0,16.5,0,12,0,0,42.5
FIN,Finland,67,1946,24.5,0,25,14,0,11.5,0,0,25
FIN,Finland,67,1947,24.5,0,25,14,0,11.5,0,0,25
FIN,Finland,67,1948,24.5,0,25,14,0,11.5,0,0,25
FIN,Finland,67,1949,28,0,19,16.5,0,9,0.5,0,27
FIN,Finland,67,1950,28,0,19,16.5,0,9,0.5,0,27
FIN,Finland,67,1951,28,0,19,16.5,0,9,0.5,0,27
FIN,Finland,67,1952,25.5,0,21.5,14,0,12,0.5,0,26.5
FIN,Finland,67,1953,25.5,0,21.5,14,0,12,0.5,0,26.5
FIN,Finland,67,1954,25.5,0,21.5,14,0,12,0.5,0,26.5
FIN,Finland,67,1955,26.5,0,21.5,12,0,12.5,0.5,0,27
FIN,Finland,67,1956,26.5,0,21.5,12,0,12.5,0.5,0,27
FIN,Finland,67,1957,26.5,0,21.5,12,0,12.5,0.5,0,27
FIN,Finland,67,1958,26.5,0,21.5,12,0,12.5,0.5,0,27
FIN,Finland,67,1959,24,0,25,14.5,0,10.5,0.5,0,25.5
FIN,Finland,67,1960,24,0,25,14.5,0,10.5,0.5,0,25.5
FIN,Finland,67,1961,24,0,25,14.5,0,10.5,0.5,0,25.5
FIN,Finland,67,1962,24,0,25,14.5,0,10.5,0.5,0,25.5
FIN,Finland,67,1963,26.5,0,23.5,16,0,13.5,0.5,0,20
FIN,Finland,67,1964,26.5,0,23.5,16,0,13.5,0.5,0,20
FIN,Finland,67,1965,26.5,0,23.5,16,0,13.5,0.5,0,20
FIN,Finland,67,1966,26.5,0,23.5,16,0,13.5,0.5,0,20
FIN,Finland,67,1967,25,0,20.5,13,0,10,0.5,0,31
FIN,Finland,67,1968,25,0,20.5,13,0,10,0.5,0,31
FIN,Finland,67,1969,25,0,20.5,13,0,10,0.5,0,31
FIN,Finland,67,1970,25,0,20.5,13,0,10,0.5,0,31
FIN,Finland,67,1971,27,0.5,18,18.5,0,9.5,0.5,0,26
FIN,Finland,67,1972,27,0.5,18,18.5,0,9.5,0.5,0,26
FIN,Finland,67,1973,26.5,2,18.5,17,0,8,0.5,0,27.5
FIN,Finland,67,1974,26.5,2,18.5,17,0,8,0.5,0,27.5
FIN,Finland,67,1975,26.5,2,18.5,17,0,8,0.5,0,27.5
FIN,Finland,67,1976,20.5,4.5,20,18.5,0,9,0.5,0,27
FIN,Finland,67,1977,20.5,4.5,20,18.5,0,9,0.5,0,27
FIN,Finland,67,1978,20.5,4.5,20,18.5,0,9,0.5,0,27
FIN,Finland,67,1979,20.5,4.5,20,18.5,0,9,0.5,0,27
FIN,Finland,67,1980,21.5,4.5,17.5,23.5,0,6.5,0.5,0,26
FIN,Finland,67,1981,21.5,4.5,17.5,23.5,0,6.5,0.5,0,26
FIN,Finland,67,1982,21.5,4.5,17.5,23.5,0,6.5,0.5,0,26
FIN,Finland,67,1983,21.5,4.5,17.5,23.5,0,6.5,0.5,0,26
FIN,Finland,67,1984,27.5,1.5,13,22.5,1,5,1,0,28.5
FIN,Finland,67,1985,27.5,1.5,13,22.5,1,5,1,0,28.5
FIN,Finland,67,1986,27.5,1.5,13,22.5,1,5,1,0,28.5
FIN,Finland,67,1987,27.5,1.5,13,22.5,1,5,1,0,28.5
FIN,Finland,67,1988,24.5,2.5,10,26.5,2,6,0.5,0,28
FIN,Finland,67,1989,24.5,2.5,10,26.5,2,6,0.5,0,28
FIN,Finland,67,1990,24.5,2.5,10,26.5,2,6,0.5,0,28
FIN,Finland,67,1991,24.5,2.5,10,26.5,2,6,0.5,0,28
FIN,Finland,67,1992,31,4,9.5,20,5,6,0.5,0,24
FIN,Finland,67,1993,31,4,9.5,20,5,6,0.5,0,24
FIN,Finland,67,1994,31,4,9.5,20,5,6,0.5,0,24
FIN,Finland,67,1995,31,4,9.5,20,5,6,0.5,0,24
FIN,Finland,67,1996,22.5,3.5,11,19.5,5,6.5,0.5,0,31.5
FIN,Finland,67,1997,22.5,3.5,11,19.5,5,6.5,0.5,0,31.5
