id_type,year,id,share
cabinet,1900,1374,0.5989010989010989
cabinet,1900,1466,0.14835164835164835
cabinet,1900,1476,0.5027472527472527
cabinet,1901,996,0.7582417582417582
cabinet,1901,1365,0.43956043956043955
cabinet,1901,1374,1.0
cabinet,1901,1466,1.0
cabinet,1901,1476,1.0
cabinet,1901,1479,0.3076923076923077
cabinet,1902,996,1.0
cabinet,1902,1325,0.0989010989010989
cabinet,1902,1365,1.0
cabinet,1902,1374,0.3956043956043956
cabinet,1902,1376,0.6043956043956044
cabinet,1902,1378,0.6978021978021978
cabinet,1902,1387,0.5686813186813187
cabinet,1902,1456,0.054945054945054944
cabinet,1902,1466,1.0
cabinet,1902,1476,0.3021978021978022
cabinet,1903,996,0.7307692307692307
cabinet,1903,997,0.2692307692307692
cabinet,1903,1325,1.0
cabinet,1903,1365,0.45604395604395603
cabinet,1903,1366,0.5439560439560439
cabinet,1903,1376,1.0
cabinet,1903,1378,0.8076923076923077
cabinet,1903,1379,0.19230769230769232
cabinet,1903,1387,1.0
cabinet,1903,1456,1.0
cabinet,1903,1466,1.0
cabinet,1904,997,0.32054794520547947
cabinet,1904,998,0.3095890410958904
cabinet,1904,999,0.3698630136986301
cabinet,1904,1325,1.0
cabinet,1904,1366,1.0
cabinet,1904,1376,1.0
cabinet,1904,1379,1.0
cabinet,1904,1387,1.0
cabinet,1904,1456,1.0
cabinet,1904,1466,0.8410958904109589
cabinet,1904,1467,0.1589041095890411
cabinet,1905,999,0.5082417582417582
cabinet,1905,1000,0.49175824175824173
cabinet,1905,1325,0.9313186813186813
cabinet,1905,1326,0.06868131868131869
cabinet,1905,1364,0.9642857142857143
cabinet,1905,1366,0.03571428571428571
cabinet,1905,1376,1.0
cabinet,1905,1379,0.18956043956043955
cabinet,1905,1380,0.8104395604395604
cabinet,1905,1387,0.06318681318681318
cabinet,1905,1388,0.9368131868131868
cabinet,1905,1456,0.8269230769230769
cabinet,1905,1457,0.17307692307692307
cabinet,1905,1467,1.0
cabinet,1906,1000,1.0
cabinet,1906,1308,0.12637362637362637
cabinet,1906,1309,0.40384615384615385
cabinet,1906,1326,0.4697802197802198
cabinet,1906,1364,0.4065934065934066
cabinet,1906,1367,0.5934065934065934
cabinet,1906,1375,0.5989010989010989
cabinet,1906,1376,0.4010989010989011
cabinet,1906,1380,0.6538461538461539
cabinet,1906,1385,0.34615384615384615
cabinet,1906,1388,0.1978021978021978
cabinet,1906,1390,0.18406593406593408
cabinet,1906,1409,0.18406593406593408
cabinet,1906,1411,0.4340659340659341
cabinet,1906,1457,1.0
cabinet,1906,1467,1.0
cabinet,1907,1000,1.0
cabinet,1907,1309,1.0
cabinet,1907,1367,1.0
cabinet,1907,1373,0.0
cabinet,1907,1375,1.0
cabinet,1907,1381,0.18956043956043955
cabinet,1907,1385,0.8104395604395604
cabinet,1907,1390,1.0
cabinet,1907,1457,1.0
cabinet,1907,1467,1.0
cabinet,1908,1000,0.8684931506849315
cabinet,1908,1001,0.13150684931506848
cabinet,1908,1309,0.9671232876712329
cabinet,1908,1323,0.03287671232876712
cabinet,1908,1363,0.2191780821917808
cabinet,1908,1367,0.7808219178082192
cabinet,1908,1372,0.9780821917808219
cabinet,1908,1373,0.021917808219178082
cabinet,1908,1381,0.21095890410958903
cabinet,1908,1382,0.7890410958904109
cabinet,1908,1390,1.0
cabinet,1908,1457,0.8164383561643835
cabinet,1908,1458,0.18356164383561643
cabinet,1908,1467,0.8191780821917808
cabinet,1908,1468,0.18082191780821918
cabinet,1909,1001,0.4175824175824176
cabinet,1909,1002,0.5824175824175825
cabinet,1909,1323,1.0
cabinet,1909,1361,0.17582417582417584
cabinet,1909,1362,0.20054945054945056
cabinet,1909,1363,0.6236263736263736
cabinet,1909,1372,1.0
cabinet,1909,1382,0.8159340659340659
cabinet,1909,1386,0.18406593406593408
cabinet,1909,1390,0.5604395604395604
cabinet,1909,1391,0.43956043956043955
cabinet,1909,1458,1.0
cabinet,1909,1468,1.0
cabinet,1910,1002,0.3241758241758242
cabinet,1910,1003,0.6758241758241759
cabinet,1910,1323,1.0
cabinet,1910,1360,0.49175824175824173
cabinet,1910,1361,0.5082417582417582
cabinet,1910,1372,0.3873626373626374
cabinet,1910,1377,0.6126373626373627
cabinet,1910,1383,0.9120879120879121
cabinet,1910,1386,0.08791208791208792
cabinet,1910,1391,0.3489010989010989
cabinet,1910,1392,0.15934065934065933
cabinet,1910,1412,0.49175824175824173
cabinet,1910,1458,1.0
cabinet,1910,1468,1.0
cabinet,1911,1003,1.0
cabinet,1911,1171,0.22527472527472528
cabinet,1911,1285,0.5384615384615384
cabinet,1911,1323,0.967032967032967
cabinet,1911,1324,0.03296703296703297
cabinet,1911,1360,1.0
cabinet,1911,1370,0.23351648351648352
cabinet,1911,1377,0.46153846153846156
cabinet,1911,1383,1.0
cabinet,1911,1392,0.16483516483516483
cabinet,1911,1393,0.32142857142857145
cabinet,1911,1394,0.5137362637362637
cabinet,1911,1458,0.9532967032967034
cabinet,1911,1459,0.046703296703296704
cabinet,1911,1468,0.7747252747252747
cabinet,1912,1003,1.0
cabinet,1912,1171,1.0
cabinet,1912,1284,0.5808219178082191
cabinet,1912,1285,0.4191780821917808
cabinet,1912,1310,0.31232876712328766
cabinet,1912,1311,0.4767123287671233
cabinet,1912,1324,0.21095890410958903
cabinet,1912,1360,1.0
cabinet,1912,1370,1.0
cabinet,1912,1383,0.136986301369863
cabinet,1912,1384,0.863013698630137
cabinet,1912,1394,0.03561643835616438
cabinet,1912,1395,0.9643835616438357
cabinet,1912,1459,1.0
cabinet,1913,1003,0.47802197802197804
cabinet,1913,1004,0.521978021978022
cabinet,1913,1171,1.0
cabinet,1913,1240,0.9175824175824175
cabinet,1913,1253,0.5302197802197802
cabinet,1913,1284,1.0
cabinet,1913,1311,1.0
cabinet,1913,1360,0.4697802197802198
cabinet,1913,1370,1.0
cabinet,1913,1384,0.08241758241758242
cabinet,1913,1395,0.054945054945054944
cabinet,1913,1396,0.16483516483516483
cabinet,1913,1397,0.7554945054945055
cabinet,1913,1398,0.024725274725274724
cabinet,1913,1459,1.0
cabinet,1914,1004,0.7115384615384616
cabinet,1914,1005,0.28846153846153844
cabinet,1914,1171,1.0
cabinet,1914,1240,1.0
cabinet,1914,1253,1.0
cabinet,1914,1283,0.6071428571428571
cabinet,1914,1284,0.39285714285714285
cabinet,1914,1311,0.8653846153846154
cabinet,1914,1320,0.1346153846153846
cabinet,1914,1369,0.5714285714285714
cabinet,1914,1370,0.12912087912087913
cabinet,1914,1371,0.29945054945054944
cabinet,1914,1398,0.4368131868131868
cabinet,1914,1399,0.01098901098901099
cabinet,1914,1400,0.2032967032967033
cabinet,1914,1401,0.3489010989010989
cabinet,1914,1459,0.8159340659340659
cabinet,1914,1465,0.18406593406593408
cabinet,1915,1005,0.8214285714285714
cabinet,1915,1006,0.17857142857142858
cabinet,1915,1171,1.0
cabinet,1915,1239,0.19505494505494506
cabinet,1915,1240,0.804945054945055
cabinet,1915,1252,0.6538461538461539
cabinet,1915,1253,0.34615384615384615
cabinet,1915,1283,1.0
cabinet,1915,1320,1.0
cabinet,1915,1371,1.0
cabinet,1915,1401,0.8269230769230769
cabinet,1915,1402,0.17307692307692307
cabinet,1915,1465,1.0
cabinet,1916,1006,0.8712328767123287
cabinet,1916,1007,0.12876712328767123
cabinet,1916,1171,1.0
cabinet,1916,1239,1.0
cabinet,1916,1252,1.0
cabinet,1916,1283,1.0
cabinet,1916,1320,1.0
cabinet,1916,1371,1.0
cabinet,1916,1402,0.947945205479452
cabinet,1916,1403,0.052054794520547946
cabinet,1916,1465,1.0
cabinet,1917,1007,0.12912087912087913
cabinet,1917,1008,0.21153846153846154
cabinet,1917,1009,0.6593406593406593
cabinet,1917,1170,0.1813186813186813
cabinet,1917,1171,0.7802197802197802
cabinet,1917,1194,0.20054945054945056
cabinet,1917,1239,1.0
cabinet,1917,1252,1.0
cabinet,1917,1283,1.0
cabinet,1917,1320,1.0
cabinet,1917,1359,0.12362637362637363
cabinet,1917,1368,0.6043956043956044
cabinet,1917,1371,0.19505494505494506
cabinet,1917,1403,0.21428571428571427
cabinet,1917,1404,0.4835164835164835
cabinet,1917,1405,0.17857142857142858
cabinet,1917,1463,0.46703296703296704
cabinet,1917,1464,0.04945054945054945
cabinet,1917,1465,0.4835164835164835
cabinet,1917,1469,0.038461538461538464
cabinet,1917,1475,0.09340659340659341
cabinet,1918,1009,0.024725274725274724
cabinet,1918,1010,0.9752747252747253
cabinet,1918,1194,1.0
cabinet,1918,1220,0.09340659340659341
cabinet,1918,1221,0.5054945054945055
cabinet,1918,1238,0.19505494505494506
cabinet,1918,1239,0.804945054945055
cabinet,1918,1251,0.695054945054945
cabinet,1918,1252,0.30494505494505497
cabinet,1918,1262,0.31043956043956045
cabinet,1918,1281,0.10989010989010989
cabinet,1918,1282,0.47527472527472525
cabinet,1918,1283,0.41483516483516486
cabinet,1918,1320,1.0
cabinet,1918,1359,1.0
cabinet,1918,1464,1.0
cabinet,1918,1469,1.0
cabinet,1918,1475,0.4010989010989011
cabinet,1919,981,0.054945054945054944
cabinet,1919,1010,0.9505494505494505
cabinet,1919,1011,0.04945054945054945
cabinet,1919,1194,1.0
cabinet,1919,1218,0.3791208791208791
cabinet,1919,1219,0.32967032967032966
cabinet,1919,1220,0.29120879120879123
cabinet,1919,1238,1.0
cabinet,1919,1251,1.0
cabinet,1919,1262,1.0
cabinet,1919,1280,0.07967032967032966
cabinet,1919,1281,0.9203296703296703
cabinet,1919,1295,0.9752747252747253
cabinet,1919,1320,0.9615384615384616
cabinet,1919,1321,0.038461538461538464
cabinet,1919,1359,0.7912087912087912
cabinet,1919,1413,0.2087912087912088
cabinet,1919,1423,0.12637362637362637
cabinet,1919,1464,0.945054945054945
cabinet,1919,1469,1.0
cabinet,1919,1535,0.5934065934065934
cabinet,1919,1536,0.20604395604395603
cabinet,1919,1556,0.3543956043956044
cabinet,1919,1557,0.28296703296703296
cabinet,1919,1558,0.2445054945054945
cabinet,1920,981,1.0
cabinet,1920,1011,1.0
cabinet,1920,1169,0.4767123287671233
cabinet,1920,1192,0.1780821917808219
cabinet,1920,1193,0.6328767123287671
cabinet,1920,1194,0.18904109589041096
cabinet,1920,1217,0.7972602739726027
cabinet,1920,1218,0.20273972602739726
cabinet,1920,1237,0.5287671232876713
cabinet,1920,1238,0.4712328767123288
cabinet,1920,1248,0.16986301369863013
cabinet,1920,1249,0.21095890410958903
cabinet,1920,1250,0.27671232876712326
cabinet,1920,1251,0.24383561643835616
cabinet,1920,1262,1.0
cabinet,1920,1279,0.11232876712328767
cabinet,1920,1280,0.8876712328767123
cabinet,1920,1295,1.0
cabinet,1920,1321,1.0
cabinet,1920,1356,0.2684931506849315
cabinet,1920,1357,0.6
cabinet,1920,1358,0.07945205479452055
cabinet,1920,1413,0.052054794520547946
cabinet,1920,1423,0.1506849315068493
cabinet,1920,1424,0.8493150684931506
cabinet,1920,1447,0.989041095890411
cabinet,1920,1469,0.5232876712328767
cabinet,1920,1480,0.01643835616438356
cabinet,1920,1481,0.0821917808219178
cabinet,1920,1536,0.5150684931506849
cabinet,1920,1537,0.3726027397260274
cabinet,1920,1538,0.11232876712328767
cabinet,1920,1558,0.2410958904109589
cabinet,1920,1559,0.24383561643835616
cabinet,1920,1560,0.5150684931506849
cabinet,1921,981,1.0
cabinet,1921,1011,1.0
cabinet,1921,1168,0.005494505494505495
cabinet,1921,1169,0.9945054945054945
cabinet,1921,1190,0.21703296703296704
cabinet,1921,1191,0.6373626373626373
cabinet,1921,1192,0.14560439560439561
cabinet,1921,1216,0.7307692307692307
cabinet,1921,1217,0.2692307692307692
cabinet,1921,1235,0.34065934065934067
cabinet,1921,1236,0.18681318681318682
cabinet,1921,1237,0.4725274725274725
cabinet,1921,1250,1.0
cabinet,1921,1262,1.0
cabinet,1921,1278,0.04120879120879121
cabinet,1921,1279,0.9587912087912088
cabinet,1921,1295,1.0
cabinet,1921,1321,1.0
cabinet,1921,1355,0.9587912087912088
cabinet,1921,1356,0.04120879120879121
cabinet,1921,1424,1.0
cabinet,1921,1447,0.2857142857142857
cabinet,1921,1448,0.7142857142857143
cabinet,1921,1538,0.4697802197802198
cabinet,1921,1539,0.5302197802197802
cabinet,1921,1560,0.3543956043956044
cabinet,1921,1561,0.4642857142857143
cabinet,1921,1562,0.1813186813186813
cabinet,1922,980,0.046703296703296704
cabinet,1922,981,0.9532967032967034
cabinet,1922,1011,1.0
cabinet,1922,1168,1.0
cabinet,1922,1190,1.0
cabinet,1922,1214,0.12912087912087913
cabinet,1922,1215,0.4532967032967033
cabinet,1922,1216,0.4175824175824176
cabinet,1922,1236,1.0
cabinet,1922,1247,0.22802197802197802
cabinet,1922,1250,0.771978021978022
cabinet,1922,1261,0.2857142857142857
cabinet,1922,1262,0.7142857142857143
cabinet,1922,1278,1.0
cabinet,1922,1294,0.18681318681318682
cabinet,1922,1295,0.8131868131868132
cabinet,1922,1321,0.9340659340659341
cabinet,1922,1322,0.06593406593406594
cabinet,1922,1354,0.9615384615384616
cabinet,1922,1355,0.038461538461538464
cabinet,1922,1424,0.17857142857142858
cabinet,1922,1425,0.8214285714285714
cabinet,1922,1446,0.33791208791208793
cabinet,1922,1448,1.0
cabinet,1922,1539,0.07142857142857142
cabinet,1922,1540,0.34065934065934067
cabinet,1922,1541,0.5879120879120879
cabinet,1922,1562,0.08241758241758242
cabinet,1922,1563,0.1620879120879121
cabinet,1922,1564,0.6483516483516484
cabinet,1922,1565,0.10714285714285714
cabinet,1923,980,1.0
cabinet,1923,1011,0.10714285714285714
cabinet,1923,1012,0.8928571428571429
cabinet,1923,1168,1.0
cabinet,1923,1189,0.7032967032967034
cabinet,1923,1190,0.2967032967032967
cabinet,1923,1214,1.0
cabinet,1923,1234,0.5906593406593407
cabinet,1923,1236,0.17582417582417584
cabinet,1923,1247,1.0
cabinet,1923,1261,1.0
cabinet,1923,1278,1.0
cabinet,1923,1293,0.6043956043956044
cabinet,1923,1294,0.3956043956043956
cabinet,1923,1298,0.23351648351648352
cabinet,1923,1322,1.0
cabinet,1923,1354,1.0
cabinet,1923,1425,0.8214285714285714
cabinet,1923,1426,0.17857142857142858
cabinet,1923,1438,0.28296703296703296
cabinet,1923,1446,0.717032967032967
cabinet,1923,1448,1.0
cabinet,1923,1541,0.29120879120879123
cabinet,1923,1542,0.5961538461538461
cabinet,1923,1543,0.11263736263736264
cabinet,1923,1565,0.6153846153846154
cabinet,1923,1566,0.22527472527472528
cabinet,1923,1567,0.07692307692307693
cabinet,1923,1568,0.08241758241758242
cabinet,1924,980,1.0
cabinet,1924,1012,1.0
cabinet,1924,1168,1.0
cabinet,1924,1188,0.20273972602739726
cabinet,1924,1189,0.7972602739726027
cabinet,1924,1211,0.5863013698630137
cabinet,1924,1213,0.36712328767123287
cabinet,1924,1214,0.04657534246575343
cabinet,1924,1232,0.19452054794520549
cabinet,1924,1233,0.2410958904109589
cabinet,1924,1234,0.5643835616438356
cabinet,1924,1246,0.6904109589041096
cabinet,1924,1247,0.3095890410958904
cabinet,1924,1261,1.0
cabinet,1924,1278,0.1917808219178082
cabinet,1924,1291,0.1506849315068493
cabinet,1924,1292,0.7890410958904109
cabinet,1924,1293,0.06027397260273973
cabinet,1924,1322,1.0
cabinet,1924,1352,0.547945205479452
cabinet,1924,1353,0.01643835616438356
cabinet,1924,1354,0.43561643835616437
cabinet,1924,1426,0.2219178082191781
cabinet,1924,1427,0.7780821917808219
cabinet,1924,1438,1.0
cabinet,1924,1448,1.0
cabinet,1924,1488,0.8082191780821918
cabinet,1924,1543,0.8876712328767123
cabinet,1924,1544,0.11232876712328767
cabinet,1924,1568,0.2876712328767123
cabinet,1924,1569,0.136986301369863
cabinet,1924,1570,0.5753424657534246
cabinet,1925,979,0.038461538461538464
cabinet,1925,980,0.9615384615384616
cabinet,1925,1012,0.8708791208791209
cabinet,1925,1013,0.12912087912087913
cabinet,1925,1168,1.0
cabinet,1925,1187,0.9368131868131868
cabinet,1925,1188,0.06318681318681318
cabinet,1925,1209,0.0
cabinet,1925,1210,0.7554945054945055
cabinet,1925,1211,0.2445054945054945
cabinet,1925,1232,1.0
cabinet,1925,1246,1.0
cabinet,1925,1260,0.40934065934065933
cabinet,1925,1261,0.5906593406593407
cabinet,1925,1277,0.5412087912087912
cabinet,1925,1291,1.0
cabinet,1925,1300,0.09615384615384616
cabinet,1925,1312,0.04395604395604396
cabinet,1925,1313,0.5906593406593407
cabinet,1925,1322,0.36538461538461536
cabinet,1925,1350,0.09065934065934066
cabinet,1925,1351,0.6181318681318682
cabinet,1925,1352,0.29120879120879123
cabinet,1925,1427,1.0
cabinet,1925,1438,1.0
cabinet,1925,1448,0.21428571428571427
cabinet,1925,1449,0.7857142857142857
cabinet,1925,1488,0.3626373626373626
cabinet,1925,1544,1.0
cabinet,1925,1570,0.04120879120879121
cabinet,1925,1571,0.7857142857142857
cabinet,1925,1572,0.17307692307692307
cabinet,1926,979,1.0
cabinet,1926,1013,1.0
cabinet,1926,1167,0.2664835164835165
cabinet,1926,1168,0.7335164835164835
cabinet,1926,1186,0.5686813186813187
cabinet,1926,1187,0.43131868131868134
cabinet,1926,1208,0.04945054945054945
cabinet,1926,1209,0.9505494505494505
cabinet,1926,1231,0.8269230769230769
cabinet,1926,1232,0.17307692307692307
cabinet,1926,1245,0.046703296703296704
cabinet,1926,1246,0.9532967032967034
cabinet,1926,1259,0.8186813186813187
cabinet,1926,1260,0.1813186813186813
cabinet,1926,1276,0.6181318681318682
cabinet,1926,1277,0.38186813186813184
cabinet,1926,1291,1.0
cabinet,1926,1313,1.0
cabinet,1926,1347,0.4423076923076923
cabinet,1926,1348,0.01098901098901099
cabinet,1926,1350,0.5467032967032966
cabinet,1926,1427,0.5164835164835165
cabinet,1926,1428,0.4835164835164835
cabinet,1926,1438,1.0
cabinet,1926,1449,0.5384615384615384
cabinet,1926,1450,0.46153846153846156
cabinet,1926,1544,0.038461538461538464
cabinet,1926,1545,0.7637362637362637
cabinet,1926,1546,0.1978021978021978
cabinet,1926,1572,0.0521978021978022
cabinet,1926,1573,0.3241758241758242
cabinet,1926,1574,0.6236263736263736
cabinet,1927,979,1.0
cabinet,1927,1013,1.0
cabinet,1927,1167,1.0
cabinet,1927,1186,1.0
cabinet,1927,1207,0.038461538461538464
cabinet,1927,1208,0.9615384615384616
cabinet,1927,1230,0.20604395604395603
cabinet,1927,1231,0.7939560439560439
cabinet,1927,1245,1.0
cabinet,1927,1259,1.0
cabinet,1927,1275,0.09340659340659341
cabinet,1927,1276,0.9065934065934066
cabinet,1927,1291,1.0
cabinet,1927,1313,1.0
cabinet,1927,1347,1.0
cabinet,1927,1428,0.6565934065934066
cabinet,1927,1429,0.3434065934065934
cabinet,1927,1438,0.47527472527472525
cabinet,1927,1439,0.3021978021978022
cabinet,1927,1440,0.22252747252747251
cabinet,1927,1450,1.0
cabinet,1927,1546,0.3791208791208791
cabinet,1927,1547,0.6208791208791209
cabinet,1927,1574,0.07692307692307693
cabinet,1927,1575,0.9230769230769231
cabinet,1928,977,0.049315068493150684
cabinet,1928,979,0.9506849315068493
cabinet,1928,1013,0.8794520547945206
cabinet,1928,1014,0.12054794520547946
cabinet,1928,1167,1.0
cabinet,1928,1185,0.2465753424657534
cabinet,1928,1186,0.7534246575342466
cabinet,1928,1206,0.024657534246575342
cabinet,1928,1207,0.9753424657534246
cabinet,1928,1229,0.8767123287671232
cabinet,1928,1230,0.07397260273972603
cabinet,1928,1245,1.0
cabinet,1928,1259,1.0
cabinet,1928,1275,1.0
cabinet,1928,1291,1.0
cabinet,1928,1299,0.049315068493150684
cabinet,1928,1313,0.9424657534246575
cabinet,1928,1314,0.057534246575342465
cabinet,1928,1346,0.136986301369863
cabinet,1928,1347,0.32602739726027397
cabinet,1928,1410,0.536986301369863
cabinet,1928,1429,1.0
cabinet,1928,1440,1.0
cabinet,1928,1450,1.0
cabinet,1928,1547,1.0
cabinet,1928,1575,0.4931506849315068
cabinet,1928,1576,0.5068493150684932
cabinet,1929,977,0.9478021978021978
cabinet,1929,978,0.0521978021978022
cabinet,1929,1014,0.8076923076923077
cabinet,1929,1015,0.19230769230769232
cabinet,1929,1167,1.0
cabinet,1929,1185,1.0
cabinet,1929,1205,0.37637362637362637
cabinet,1929,1206,0.6236263736263736
cabinet,1929,1229,1.0
cabinet,1929,1244,0.6730769230769231
cabinet,1929,1245,0.3269230769230769
cabinet,1929,1258,0.39285714285714285
cabinet,1929,1259,0.6071428571428571
cabinet,1929,1274,0.6016483516483516
cabinet,1929,1275,0.3983516483516483
cabinet,1929,1290,0.5741758241758241
cabinet,1929,1291,0.4258241758241758
cabinet,1929,1314,1.0
cabinet,1929,1344,0.15934065934065933
cabinet,1929,1345,0.2664835164835165
cabinet,1929,1346,0.5741758241758241
cabinet,1929,1429,1.0
cabinet,1929,1440,1.0
cabinet,1929,1450,1.0
cabinet,1929,1547,0.33791208791208793
cabinet,1929,1548,0.3983516483516483
cabinet,1929,1549,0.26373626373626374
cabinet,1929,1576,1.0
cabinet,1930,978,1.0
cabinet,1930,1015,1.0
cabinet,1930,1166,0.4010989010989011
cabinet,1930,1167,0.5989010989010989
cabinet,1930,1184,0.5686813186813187
cabinet,1930,1185,0.43131868131868134
cabinet,1930,1204,0.4945054945054945
cabinet,1930,1205,0.5054945054945055
cabinet,1930,1228,0.1978021978021978
cabinet,1930,1229,0.8021978021978022
cabinet,1930,1244,1.0
cabinet,1930,1258,1.0
cabinet,1930,1274,1.0
cabinet,1930,1290,1.0
cabinet,1930,1314,0.40384615384615385
cabinet,1930,1315,0.5961538461538461
cabinet,1930,1341,0.04945054945054945
cabinet,1930,1342,0.7857142857142857
cabinet,1930,1343,0.024725274725274724
cabinet,1930,1344,0.1401098901098901
cabinet,1930,1429,1.0
cabinet,1930,1440,1.0
cabinet,1930,1450,1.0
cabinet,1930,1549,0.7472527472527473
cabinet,1930,1550,0.17857142857142858
cabinet,1930,1551,0.07417582417582418
cabinet,1930,1576,0.24175824175824176
cabinet,1930,1581,0.5494505494505495
cabinet,1930,1582,0.13736263736263737
cabinet,1930,1583,0.07142857142857142
cabinet,1931,976,0.038461538461538464
cabinet,1931,978,0.9615384615384616
cabinet,1931,1015,1.0
cabinet,1931,1166,1.0
cabinet,1931,1184,1.0
cabinet,1931,1203,0.782967032967033
cabinet,1931,1204,0.21703296703296704
cabinet,1931,1227,0.6401098901098901
cabinet,1931,1228,0.3598901098901099
cabinet,1931,1244,1.0
cabinet,1931,1258,1.0
cabinet,1931,1273,0.5714285714285714
cabinet,1931,1274,0.42857142857142855
cabinet,1931,1289,0.15384615384615385
cabinet,1931,1290,0.8461538461538461
cabinet,1931,1315,0.9203296703296703
cabinet,1931,1319,0.07967032967032966
cabinet,1931,1340,0.9285714285714286
cabinet,1931,1341,0.07142857142857142
cabinet,1931,1429,0.44505494505494503
cabinet,1931,1430,0.554945054945055
cabinet,1931,1440,1.0
cabinet,1931,1450,1.0
cabinet,1931,1551,0.46703296703296704
cabinet,1931,1552,0.532967032967033
cabinet,1931,1583,0.7747252747252747
cabinet,1931,1584,0.22527472527472528
cabinet,1932,976,1.0
cabinet,1932,1015,0.0136986301369863
cabinet,1932,1016,0.9863013698630136
cabinet,1932,1166,1.0
cabinet,1932,1183,0.2684931506849315
cabinet,1932,1184,0.7315068493150685
cabinet,1932,1202,0.04657534246575343
cabinet,1932,1203,0.9534246575342465
cabinet,1932,1226,0.8
cabinet,1932,1227,0.2
cabinet,1932,1243,0.1232876712328767
cabinet,1932,1244,0.8767123287671232
cabinet,1932,1258,1.0
cabinet,1932,1272,0.1917808219178082
cabinet,1932,1273,0.8082191780821918
cabinet,1932,1289,1.0
cabinet,1932,1319,1.0
cabinet,1932,1336,0.03561643835616438
cabinet,1932,1337,0.5424657534246575
cabinet,1932,1338,0.28493150684931506
cabinet,1932,1340,0.03561643835616438
cabinet,1932,1414,0.10136986301369863
cabinet,1932,1430,0.42191780821917807
cabinet,1932,1431,0.5780821917808219
cabinet,1932,1440,0.1863013698630137
cabinet,1932,1441,0.8136986301369863
cabinet,1932,1450,0.27671232876712326
cabinet,1932,1451,0.7232876712328767
cabinet,1932,1552,0.07671232876712329
cabinet,1932,1553,0.30684931506849317
cabinet,1932,1554,0.6164383561643836
cabinet,1932,1577,0.07671232876712329
cabinet,1932,1579,0.27945205479452057
cabinet,1932,1580,0.22465753424657534
cabinet,1932,1584,0.4191780821917808
cabinet,1933,976,1.0
cabinet,1933,1016,1.0
cabinet,1933,1166,1.0
cabinet,1933,1183,1.0
cabinet,1933,1201,0.5027472527472527
cabinet,1933,1202,0.49725274725274726
cabinet,1933,1224,0.2087912087912088
cabinet,1933,1225,0.6236263736263736
cabinet,1933,1226,0.16758241758241757
cabinet,1933,1243,1.0
cabinet,1933,1257,0.6016483516483516
cabinet,1933,1258,0.3983516483516483
cabinet,1933,1272,1.0
cabinet,1933,1289,1.0
cabinet,1933,1319,1.0
cabinet,1933,1333,0.09615384615384616
cabinet,1933,1334,0.08516483516483517
cabinet,1933,1335,0.7362637362637363
cabinet,1933,1336,0.08241758241758242
cabinet,1933,1431,1.0
cabinet,1933,1441,0.1043956043956044
cabinet,1933,1442,0.8956043956043956
cabinet,1933,1451,1.0
cabinet,1933,1554,1.0
cabinet,1933,1577,0.08241758241758242
cabinet,1933,1578,0.9175824175824175
cabinet,1934,975,0.7802197802197802
cabinet,1934,976,0.21978021978021978
cabinet,1934,1016,0.8571428571428571
cabinet,1934,1017,0.14285714285714285
cabinet,1934,1166,1.0
cabinet,1934,1183,1.0
cabinet,1934,1201,1.0
cabinet,1934,1224,1.0
cabinet,1934,1243,1.0
cabinet,1934,1257,1.0
cabinet,1934,1271,0.11263736263736264
cabinet,1934,1272,0.8873626373626373
cabinet,1934,1289,1.0
cabinet,1934,1319,1.0
cabinet,1934,1330,0.14560439560439561
cabinet,1934,1331,0.7472527472527473
cabinet,1934,1332,0.027472527472527472
cabinet,1934,1333,0.07967032967032966
cabinet,1934,1431,0.5714285714285714
cabinet,1934,1432,0.42857142857142855
cabinet,1934,1442,1.0
cabinet,1934,1451,1.0
cabinet,1934,1554,1.0
cabinet,1934,1578,1.0
cabinet,1935,974,0.054945054945054944
cabinet,1935,975,0.945054945054945
cabinet,1935,1017,1.0
cabinet,1935,1165,0.18956043956043955
cabinet,1935,1166,0.8104395604395604
cabinet,1935,1183,1.0
cabinet,1935,1201,1.0
cabinet,1935,1223,0.7857142857142857
cabinet,1935,1224,0.21428571428571427
cabinet,1935,1242,0.1565934065934066
cabinet,1935,1243,0.8434065934065934
cabinet,1935,1256,0.42032967032967034
cabinet,1935,1257,0.5796703296703297
cabinet,1935,1270,0.771978021978022
cabinet,1935,1271,0.22802197802197802
cabinet,1935,1287,0.43956043956043955
cabinet,1935,1288,0.12912087912087913
cabinet,1935,1289,0.43131868131868134
cabinet,1935,1316,0.06868131868131869
cabinet,1935,1319,0.9313186813186813
cabinet,1935,1328,0.5686813186813187
cabinet,1935,1329,0.016483516483516484
cabinet,1935,1330,0.41483516483516486
cabinet,1935,1432,1.0
cabinet,1935,1442,1.0
cabinet,1935,1451,1.0
cabinet,1935,1554,1.0
cabinet,1935,1578,1.0
cabinet,1936,974,1.0
cabinet,1936,1017,1.0
cabinet,1936,1165,1.0
cabinet,1936,1178,0.25753424657534246
cabinet,1936,1182,0.27671232876712326
cabinet,1936,1183,0.4657534246575342
cabinet,1936,1200,0.4931506849315068
cabinet,1936,1201,0.5068493150684932
cabinet,1936,1222,0.2
cabinet,1936,1223,0.8
cabinet,1936,1242,1.0
cabinet,1936,1256,1.0
cabinet,1936,1269,0.5506849315068493
cabinet,1936,1270,0.44931506849315067
